arch,artifact,policy,N,workload,app,seed,measure_s,tick_us,sched_jitter_us,dispatch_jitter_us,meals,throughput_s,mean_wait_ms,p50_wait_ms,p95_wait_ms,p99_wait_ms,max_wait_ms,jain,min_meals,max_meals,zero_workers,scheduler_ticks,guard_obligations,max_owed_age_ms
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,7,2.0,200,120,80,44692,22346.0,4.527498,4.102796,7.081858,8.02073,12.191146,0.999993,441,445,0,16805,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,7,2.0,200,120,80,20368,10184.0,6.494047,0.096383,0.132508,0.135692,1738.253096,0.161687,1,2703,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,7,2.0,200,120,80,333265,166632.5,0.605569,0.609594,1.157009,1.533201,2.984515,0.993813,2658,3613,0,7699,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,gfgrr,101,saturated,ledger,8,2.0,200,120,80,335996,167998.0,0.600706,0.56285,1.033338,1.418567,4.194809,0.992237,2676,3702,0,8214,355047,3.630214
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,dguard,101,saturated,ledger,8,2.0,200,120,80,817817,408908.5,0.133367,0.000144,1.281471,1.420003,14.496798,0.999242,7661,8426,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,fifo,101,saturated,ledger,8,2.0,200,120,80,73209,36604.5,2.763458,2.552758,4.548919,7.067168,9.311078,0.999992,722,730,0,17115,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,waiter,101,saturated,ledger,8,2.0,200,120,80,20442,10221.0,6.432803,0.096899,0.132564,0.26437,1280.182873,0.204759,1,2054,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-ledger-saturated,agemwis,101,saturated,ledger,8,2.0,200,120,80,337974,168987.0,0.597281,0.597969,1.144404,1.532364,3.700594,0.993916,2737,3655,0,7787,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,1,2.0,200,120,80,255379,127689.5,3.920805,3.811973,5.00818,7.446053,34.025629,0.997481,369,525,0,1125,271722,30.035814
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,1,2.0,200,120,80,265956,132978.0,2.604409,1.627374,9.798054,15.982043,44.423129,0.996129,430,605,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,1,2.0,200,120,80,40701,20350.5,24.731855,23.280303,35.952629,38.523115,39.64768,0.999972,81,82,0,12704,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,1,2.0,200,120,80,19427,9713.5,33.333617,0.103326,0.14542,1510.733951,1744.130633,0.136853,1,858,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,1,2.0,200,120,80,262609,131304.5,3.811825,3.798078,6.769084,9.691193,30.562203,0.997444,354,584,0,1139,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,2,2.0,200,120,80,266039,133019.5,3.7628,3.71597,4.395031,7.26066,23.148313,0.997473,381,546,0,1166,281575,18.959164
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,2,2.0,200,120,80,260006,130003.0,2.620805,0.562826,11.677014,21.659053,117.173745,0.817519,295,1466,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,2,2.0,200,120,80,30948,15474.0,32.535854,31.026527,42.194277,43.90611,44.642895,0.999954,61,62,0,12339,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,2,2.0,200,120,80,19226,9613.0,23.2487,0.102111,0.144307,916.017382,2080.805347,0.15466,0,818,16,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,2,2.0,200,120,80,266054,133027.0,3.760558,3.745645,6.863716,9.119313,33.352849,0.997427,371,571,0,1166,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,3,2.0,200,120,80,269562,134781.0,3.711956,3.622917,4.401855,7.219941,43.051656,0.996745,386,556,0,1191,286203,39.611163
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,3,2.0,200,120,80,259349,129674.5,2.666442,1.596709,10.383056,16.473013,51.223367,0.995632,404,614,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,3,2.0,200,120,80,23265,11632.5,43.271526,41.437948,53.660951,56.474074,57.733911,0.999886,46,47,0,11886,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,3,2.0,200,120,80,19087,9543.5,29.27779,0.104105,0.144099,1533.36125,2019.497669,0.137326,1,863,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,3,2.0,200,120,80,264687,132343.5,3.782628,3.810587,6.049082,8.848223,27.106343,0.997925,376,582,0,1156,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,4,2.0,200,120,80,268107,134053.5,3.734388,3.702537,4.249549,7.174202,32.930417,0.997365,396,551,0,1174,284908,29.769557
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,4,2.0,200,120,80,252743,126371.5,2.698196,1.571356,10.22384,16.408666,57.400286,0.995135,401,627,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,4,2.0,200,120,80,17678,8839.0,56.922474,56.711782,68.120467,69.409332,70.250666,0.999836,35,36,0,11943,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,4,2.0,200,120,80,18888,9444.0,22.51609,0.104503,0.143806,995.447511,2106.341156,0.168259,0,640,63,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,4,2.0,200,120,80,268079,134039.5,3.731186,3.747158,6.797307,9.519125,24.100479,0.997224,386,576,0,1174,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,5,2.0,200,120,80,265423,132711.5,3.771204,3.760992,4.348771,7.176749,20.38624,0.997516,384,546,0,1170,281210,24.79168
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,5,2.0,200,120,80,262926,131463.0,2.627271,1.639399,9.690142,15.896711,49.244774,0.995322,423,615,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,5,2.0,200,120,80,32428,16214.0,30.951454,30.296598,39.493591,41.265692,42.748029,0.999953,64,65,0,12054,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,5,2.0,200,120,80,19192,9596.0,24.486093,0.103022,0.14399,1096.123324,2077.458076,0.144259,0,861,42,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,5,2.0,200,120,80,259883,129941.5,3.84915,3.778786,7.177156,10.025075,23.001502,0.997213,358,587,0,1145,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,6,2.0,200,120,80,272505,136252.5,3.671805,3.644629,4.390033,7.195762,26.790994,0.997402,390,563,0,1225,290801,22.902736
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,6,2.0,200,120,80,258388,129194.0,2.58449,0.935769,11.338701,20.916972,88.257042,0.914559,311,1232,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,6,2.0,200,120,80,12207,6103.5,82.211081,81.224609,94.35968,95.858512,96.666761,0.99961,24,25,0,10051,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,6,2.0,200,120,80,19147,9573.5,27.438533,0.103689,0.144203,1123.131912,1974.809961,0.144302,1,866,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,6,2.0,200,120,80,268361,134180.5,3.72995,3.724389,6.360911,8.41259,20.798549,0.997673,372,600,0,1166,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,7,2.0,200,120,80,266787,133393.5,3.750534,3.681271,4.608192,7.375913,25.006577,0.99678,387,552,0,1177,282478,21.454005
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,7,2.0,200,120,80,242749,121374.5,2.781885,0.880688,12.433414,23.950042,126.665313,0.919277,320,1137,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,7,2.0,200,120,80,15525,7762.5,64.746392,63.794217,74.977279,78.221026,79.744382,0.999988,30,31,0,10109,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,7,2.0,200,120,80,19100,9550.0,32.311447,0.104491,0.144746,1532.042224,1993.200993,0.113058,1,1172,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,7,2.0,200,120,80,269049,134524.5,3.720295,3.683414,6.98628,10.05469,24.055557,0.99666,385,591,0,1174,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,gfgrr,501,saturated,kv,8,2.0,200,120,80,266265,133132.5,3.76085,3.720393,4.336935,7.145666,24.298816,0.997506,388,547,0,1166,282365,20.495527
x86_64,result-ubuntu-24.04-N501-kv-saturated,dguard,501,saturated,kv,8,2.0,200,120,80,261916,130958.0,2.558592,0.993729,11.214668,20.593662,77.252318,0.934304,304,1163,0,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,fifo,501,saturated,kv,8,2.0,200,120,80,28986,14493.0,34.755364,33.6828,45.403015,46.744718,47.936221,0.999963,57,58,0,12016,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,waiter,501,saturated,kv,8,2.0,200,120,80,18879,9439.5,22.136784,0.104847,0.142225,1250.433821,2117.085206,0.15808,0,789,136,0,0,0.0
x86_64,result-ubuntu-24.04-N501-kv-saturated,agemwis,501,saturated,kv,8,2.0,200,120,80,266121,133060.5,3.762557,3.76821,6.172398,9.091925,22.685286,0.997451,376,582,0,1165,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,1,2.0,200,120,80,48437,24218.5,0.177152,0.168528,0.29125,0.404744,1.950055,0.999217,458,504,0,17637,27356,1.411867
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,1,2.0,200,120,80,49441,24720.5,0.004144,8e-05,0.00021,0.129107,1.511066,0.999156,467,516,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,1,2.0,200,120,80,48354,24177.0,0.187343,0.177086,0.327069,0.440575,1.142959,0.999194,458,505,0,17938,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,1,2.0,200,120,80,49258,24629.0,0.100529,0.089404,0.189498,0.32764,1.72334,0.999165,465,514,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,1,2.0,200,120,80,48202,24101.0,0.196707,0.172699,0.347675,0.869913,3.16018,0.999186,456,504,0,17134,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,2,2.0,200,120,80,49696,24848.0,0.176277,0.16806,0.290077,0.408295,1.520301,0.999176,458,513,0,17643,28019,0.549444
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,2,2.0,200,120,80,50687,25343.5,0.004417,8e-05,0.000341,0.130992,1.13701,0.99912,466,523,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,2,2.0,200,120,80,48640,24320.0,0.261634,0.186883,0.640946,2.066255,4.758945,0.999254,450,500,0,16913,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,2,2.0,200,120,80,50675,25337.5,0.092553,0.087075,0.138628,0.209953,0.875297,0.999113,466,523,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,2,2.0,200,120,80,49740,24870.0,0.173683,0.167795,0.282734,0.36128,0.938377,0.999173,459,513,0,17810,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,3,2.0,200,120,80,48710,24355.0,0.17579,0.168588,0.289349,0.390309,1.687512,0.998921,447,511,0,17715,27884,0.881833
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,3,2.0,200,120,80,49690,24845.0,0.004468,8e-05,0.000451,0.131537,1.048152,0.998912,462,520,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,3,2.0,200,120,80,48585,24292.5,0.188217,0.178092,0.328195,0.440512,0.789369,0.998918,447,510,0,17966,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,3,2.0,200,120,80,49748,24874.0,0.090519,0.086782,0.136545,0.151643,0.461331,0.998916,462,520,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,3,2.0,200,120,80,48746,24373.0,0.174406,0.168569,0.283665,0.359887,0.65324,0.99893,448,511,0,17830,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,4,2.0,200,120,80,49497,24748.5,0.173805,0.166624,0.287663,0.3871,1.570386,0.999657,474,513,0,17826,28085,0.423475
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,4,2.0,200,120,80,50571,25285.5,0.004096,8e-05,0.000351,0.126858,0.375663,0.999582,483,527,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,4,2.0,200,120,80,49323,24661.5,0.188071,0.177851,0.330189,0.438675,0.799964,0.999656,473,510,0,18010,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,4,2.0,200,120,80,50598,25299.0,0.09043,0.086447,0.137285,0.153985,0.347641,0.999586,484,527,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,4,2.0,200,120,80,49280,24640.0,0.187553,0.171928,0.316775,0.635721,2.320038,0.999653,473,511,0,17373,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,5,2.0,200,120,80,49487,24743.5,0.176282,0.169334,0.290543,0.390251,1.67365,0.998996,450,516,0,17596,28136,0.71994
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,5,2.0,200,120,80,50522,25261.0,0.004397,8e-05,0.00034,0.131651,0.339794,0.999044,462,529,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,5,2.0,200,120,80,49270,24635.0,0.193843,0.179457,0.338062,0.481222,2.504965,0.998978,446,514,0,17804,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,5,2.0,200,120,80,50550,25275.0,0.091418,0.087531,0.137396,0.15941,1.062288,0.999045,463,529,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,5,2.0,200,120,80,49467,24733.5,0.177643,0.171081,0.287549,0.36574,1.987333,0.998998,449,516,0,17618,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,6,2.0,200,120,80,49892,24946.0,0.176093,0.169713,0.28798,0.382654,0.655923,0.998909,458,534,0,17550,28230,0.293067
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,6,2.0,200,120,80,50949,25474.5,0.004285,8e-05,0.000341,0.129665,0.280441,0.998889,466,545,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,6,2.0,200,120,80,49691,24845.5,0.192943,0.181102,0.337023,0.457839,1.807447,0.998931,457,532,0,17715,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,6,2.0,200,120,80,50981,25490.5,0.090808,0.087075,0.137115,0.154997,0.590963,0.998891,467,546,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,6,2.0,200,120,80,49853,24926.5,0.178163,0.170987,0.289071,0.377748,2.126048,0.998914,458,534,0,17565,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,7,2.0,200,120,80,49073,24536.5,0.175779,0.169284,0.287496,0.380994,1.399889,0.998752,448,530,0,17637,27751,0.456174
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,7,2.0,200,120,80,50105,25052.5,0.004252,8e-05,0.00037,0.130059,0.285047,0.998728,463,547,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,7,2.0,200,120,80,48945,24472.5,0.187441,0.177486,0.329646,0.431681,0.718738,0.998752,447,528,0,17953,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,7,2.0,200,120,80,50140,25070.0,0.090792,0.087166,0.136695,0.152972,0.442362,0.998737,463,547,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,7,2.0,200,120,80,49103,24551.5,0.17439,0.168703,0.283694,0.358837,1.58766,0.998752,448,529,0,17794,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,gfgrr,101,bursty,ledger,8,2.0,200,120,80,48600,24300.0,0.195616,0.171114,0.345354,0.875829,3.361138,0.999193,451,502,0,17087,27679,1.27122
x86_64,result-ubuntu-24.04-N101-ledger-bursty,dguard,101,bursty,ledger,8,2.0,200,120,80,49874,24937.0,0.004263,8e-05,0.000231,0.128767,0.675462,0.999196,460,513,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,fifo,101,bursty,ledger,8,2.0,200,120,80,48715,24357.5,0.187894,0.177325,0.331687,0.453559,0.838081,0.999211,451,502,0,18005,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,waiter,101,bursty,ledger,8,2.0,200,120,80,49920,24960.0,0.09084,0.087341,0.136865,0.156041,0.51423,0.999202,461,515,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-ledger-bursty,agemwis,101,bursty,ledger,8,2.0,200,120,80,48890,24445.0,0.173402,0.167882,0.281477,0.357441,0.742196,0.999218,453,504,0,17895,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,1,2.0,200,120,80,229542,114771.0,0.366842,0.306625,0.79507,1.334865,4.666877,0.999006,428,494,0,8491,139965,1.91669
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,1,2.0,200,120,80,245684,122842.0,0.004117,0.000208,0.00036,0.118056,0.94822,0.999108,456,521,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,1,2.0,200,120,80,183797,91898.5,1.472052,1.455972,2.153395,2.568633,3.607301,0.99904,345,390,0,12964,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,1,2.0,200,120,80,245915,122957.5,0.086407,0.078058,0.134316,0.155805,1.210562,0.999102,456,523,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,1,2.0,200,120,80,234877,117438.5,0.273584,0.256297,0.474216,0.62552,1.789101,0.999087,437,501,0,10751,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,2,2.0,200,120,80,238335,119167.5,0.300084,0.274009,0.559437,0.779058,2.567903,0.998877,434,504,0,9602,142536,1.800149
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,2,2.0,200,120,80,250737,125368.5,0.004011,0.000208,0.000368,0.116497,0.376316,0.999086,463,528,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,2,2.0,200,120,80,184858,92429.0,1.510919,1.484106,2.231674,2.607274,4.065845,0.999272,344,389,0,12931,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,2,2.0,200,120,80,250879,125439.5,0.085855,0.076722,0.134253,0.155342,0.528328,0.999089,465,528,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,2,2.0,200,120,80,238997,119498.5,0.288492,0.268113,0.515475,0.688005,1.446364,0.998889,434,504,0,10016,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,3,2.0,200,120,80,235644,117822.0,0.290531,0.26856,0.528305,0.717552,1.403819,0.998895,435,503,0,9989,139604,0.809153
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,3,2.0,200,120,80,247422,123711.0,0.003971,0.000208,0.00036,0.117094,0.787672,0.998961,457,526,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,3,2.0,200,120,80,184270,92135.0,1.466917,1.429528,2.266518,2.711318,3.591671,0.998899,341,390,0,13141,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,3,2.0,200,120,80,247526,123763.0,0.086835,0.078947,0.135564,0.156842,0.439765,0.998961,457,526,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,3,2.0,200,120,80,236230,118115.0,0.27994,0.259784,0.496276,0.668093,2.085696,0.998907,437,503,0,10465,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,4,2.0,200,120,80,237507,118753.5,0.300283,0.276417,0.552949,0.759471,1.93555,0.999581,452,499,0,9639,141723,0.903996
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,4,2.0,200,120,80,249977,124988.5,0.004036,0.000208,0.000368,0.117795,0.49316,0.999657,478,528,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,4,2.0,200,120,80,185890,92945.0,1.508299,1.492384,2.187471,2.570543,3.178126,0.99962,352,388,0,12993,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,4,2.0,200,120,80,250184,125092.0,0.085867,0.07743,0.134364,0.154293,0.568866,0.999655,478,528,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,4,2.0,200,120,80,238214,119107.0,0.286098,0.266752,0.510226,0.672627,1.517421,0.999593,454,501,0,10198,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,5,2.0,200,120,80,239007,119503.5,0.288298,0.26648,0.521528,0.713331,1.905041,0.999027,438,507,0,10220,142250,0.882506
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,5,2.0,200,120,80,250963,125481.5,0.004015,0.000216,0.000368,0.117017,1.398306,0.999047,463,529,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,5,2.0,200,120,80,183518,91759.0,1.551573,1.527709,2.277411,2.658059,3.725479,0.999201,338,384,0,13189,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,5,2.0,200,120,80,251189,125594.5,0.08618,0.076963,0.133809,0.15419,0.459702,0.999047,463,530,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,5,2.0,200,120,80,239610,119805.0,0.277879,0.25996,0.484356,0.641599,1.947494,0.999042,439,507,0,10535,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,6,2.0,200,120,80,238972,119486.0,0.30359,0.275737,0.56653,0.818168,3.341306,0.998808,432,527,0,9629,142676,1.899501
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,6,2.0,200,120,80,251743,125871.5,0.003984,0.000208,0.000368,0.11714,0.972783,0.998997,464,548,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,6,2.0,200,120,80,186989,93494.5,1.487317,1.468246,2.146841,2.40657,3.096042,0.998919,346,410,0,13136,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,6,2.0,200,120,80,251952,125976.0,0.086078,0.076835,0.134324,0.15458,0.508808,0.998994,465,548,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,6,2.0,200,120,80,239427,119713.5,0.296306,0.273729,0.538135,0.735819,1.826289,0.998827,434,528,0,9916,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,7,2.0,200,120,80,237466,118733.0,0.28399,0.263289,0.508653,0.68918,2.584617,0.998775,437,520,0,10222,140506,2.003014
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,7,2.0,200,120,80,249145,124572.5,0.004055,0.000216,0.000368,0.117192,1.508167,0.998778,458,550,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,7,2.0,200,120,80,184209,92104.5,1.503616,1.434301,2.291098,3.102014,6.747569,0.999139,341,392,0,13131,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,7,2.0,200,120,80,249353,124676.5,0.086442,0.077346,0.134652,0.154968,1.153987,0.998779,458,551,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,7,2.0,200,120,80,238195,119097.5,0.271036,0.254496,0.465622,0.609796,1.234982,0.998788,439,523,0,10767,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,gfgrr,501,bursty,ledger,8,2.0,200,120,80,236971,118485.5,0.278927,0.257735,0.499183,0.684286,2.367776,0.999169,441,496,0,10538,139649,1.486397
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,dguard,501,bursty,ledger,8,2.0,200,120,80,248641,124320.5,0.003988,0.000208,0.000361,0.116697,0.400812,0.999164,462,519,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,fifo,501,bursty,ledger,8,2.0,200,120,80,186770,93385.0,1.411588,1.399713,2.057009,2.350695,3.223093,0.999012,343,394,0,13287,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,waiter,501,bursty,ledger,8,2.0,200,120,80,248775,124387.5,0.086395,0.077202,0.134364,0.156518,1.654832,0.999165,461,519,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-bursty,agemwis,501,bursty,ledger,8,2.0,200,120,80,237169,118584.5,0.27544,0.255807,0.481774,0.653723,3.200669,0.999165,441,497,0,10738,0,0.0
